yr,brand,brandNm,corpNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,open_rate,close_rate,avrgSlsAmt,avg_sales_eok,ar_unit_sales_manwon
2017,커피베이,커피베이,사과나무(주),428,77,23,41,11,0.17990654205607476,0.14953271028037382,104654,1.04654,541.4
2018,커피베이,커피베이,사과나무(주),471,113,50,20,25,0.23991507430997877,0.14861995753715498,102992,1.02992,551.3
2019,커피베이,커피베이,(주)커피베이,539,148,28,52,22,0.274582560296846,0.14842300556586271,98368,0.98368,589.7
2020,커피베이,커피베이,(주)커피베이,597,147,27,62,13,0.24623115577889448,0.1490787269681742,99883,0.99883,480.3
2021,커피베이,커피베이,(주)커피베이,590,92,73,27,30,0.15593220338983052,0.1694915254237288,85271,0.85271,410.5
2022,커피베이,커피베이,(주)커피베이,577,78,77,14,26,0.13518197573656845,0.15771230502599654,102560,1.0256,476.0
2023,커피베이,커피베이,(주)커피베이,471,42,6,142,29,0.08917197452229299,0.31422505307855625,87008,0.87008,407.2
2024,커피베이,커피베이,(주)커피베이,377,24,24,94,14,0.0636604774535809,0.3129973474801061,78687,0.78687,376.1
2022,커피볶는시골커피,커피볶는시골커피,(주)재나컴퍼니,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2023,커피볶는시골커피,커피볶는시골커피,(주)재나컴퍼니,5,4,0,0,0,0.8,0.0,185348,1.85348,1235.7
2024,커피볶는시골커피,커피볶는시골커피,(주)재나컴퍼니,10,5,0,0,0,0.5,0.0,181642,1.81642,1378.9
2017,커피볶는집,커피볶는집,(주)커피볶는집,2,2,0,0,0,1.0,0.0,148261,1.48261,247.3
2018,커피볶는집,커피볶는집,(주)커피볶는집,3,1,0,0,1,0.3333333333333333,0.0,125614,1.25614,186.2
2019,커피볶는집,커피볶는집,(주)커피볶는집,2,0,1,0,0,0.0,0.5,126199,1.26199,206.7
2020,커피볶는집,커피볶는집,(주)커피볶는집,3,1,0,0,0,0.3333333333333333,0.0,114558,1.14558,128.7
2021,커피볶는집,커피볶는집,(주)커피볶는집,3,0,0,0,0,0.0,0.0,91007,0.91007,102.2
2022,커피볶는집,커피볶는집,(주)커피볶는집,3,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,커피볶는집,커피볶는집,(주)커피볶는집,4,1,0,0,0,0.25,0.0,76699,0.76699,251.4
2021,커피브라더,커피브라더,(주)브라더컴퍼니,8,8,0,0,0,1.0,0.0,196761,1.96761,749.4
2022,커피브라더,커피브라더,(주)브라더컴퍼니,19,11,0,0,3,0.5789473684210527,0.0,181839,1.81839,1207.0
2023,커피브라더,커피브라더,(주)브라더컴퍼니,18,2,3,0,1,0.1111111111111111,0.16666666666666666,210074,2.10074,1855.5
2018,커피사피엔스,커피사피엔스,커피사피엔스,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2019,커피사피엔스,커피사피엔스,커피사피엔스,8,6,1,0,1,0.75,0.125,94194,0.94194,1153.3
2020,커피사피엔스,커피사피엔스,(주)커피사피엔스,13,6,1,0,1,0.46153846153846156,0.07692307692307693,112604,1.12604,1305.6
2021,커피사피엔스,커피사피엔스,(주)커피사피엔스,40,29,2,0,0,0.725,0.05,135957,1.35957,1536.2
2022,커피사피엔스,커피사피엔스,(주)커피사피엔스,55,17,2,0,7,0.3090909090909091,0.03636363636363636,177569,1.77569,1558.0
2023,커피사피엔스,커피사피엔스,(주)커피사피엔스,67,23,11,0,0,0.34328358208955223,0.16417910447761194,212389,2.12389,1689.8
2024,커피사피엔스,커피사피엔스,(주)커피사피엔스,81,20,0,6,15,0.24691358024691357,0.07407407407407407,205737,2.05737,1560.2
2020,커피셀러,커피셀러,커피셀러,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2017,커피스미스,커피스미스,커피스미스에프씨(주),48,7,0,11,3,0.14583333333333334,0.22916666666666666,475608,4.75608,496.5
2022,커피스토아,커피스토아,㈜티엠컴퍼니,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2023,커피스토아,커피스토아,㈜티엠컴퍼니,4,1,0,1,0,0.25,0.25,0,0.0,0.0
2024,커피스토아,커피스토아,㈜티엠컴퍼니,4,0,0,0,0,0.0,0.0,0,0.0,0.0
2021,커피스토어,커피스토어,(주)디아이디코리아,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2022,커피스토어,커피스토어,(주)디아이디코리아드링크,10,9,0,0,0,0.9,0.0,0,0.0,0.0
2023,커피스토어,커피스토어,(주)디아이디코리아드링크,18,11,1,2,1,0.6111111111111112,0.16666666666666666,112063,1.12063,996.8
2024,커피스토어,커피스토어,(주)워너더블유,27,11,3,1,0,0.4074074074074074,0.14814814814814814,140702,1.40702,1256.2
2018,커피시장,커피시장,커피시장상동점,1,1,0,0,0,1.0,0.0,81229,0.81229,406.1
2019,커피시장,커피시장,커피시장상동점,1,0,0,0,0,0.0,0.0,69328,0.69328,346.6
2017,커피에반하다,커피에반하다,(주)커피에반하다,370,104,16,0,35,0.2810810810810811,0.043243243243243246,76024,0.76024,542.7
2018,커피에반하다,커피에반하다,(주)커피에반하다,457,109,22,0,57,0.23851203501094093,0.04814004376367615,71006,0.71006,542.6
2019,커피에반하다,커피에반하다,(주)커피에반하다,589,164,32,0,53,0.27843803056027167,0.05432937181663837,109480,1.0948,803.1
2020,커피에반하다,커피에반하다,(주)커피에반하다,688,155,56,0,55,0.22529069767441862,0.08139534883720931,109998,1.09998,782.7
2021,커피에반하다,커피에반하다,(주)커피에반하다,658,51,81,0,76,0.07750759878419453,0.12310030395136778,87859,0.87859,637.7
2022,커피에반하다,커피에반하다,(주)커피에반하다,553,34,139,0,48,0.06148282097649186,0.2513562386980108,77085,0.77085,550.3
2023,커피에반하다,커피에반하다,(주)커피에반하다,452,21,122,0,49,0.046460176991150445,0.26991150442477874,76265,0.76265,559.5
2024,커피에반하다,커피에반하다,(주)커피에반하다,349,13,116,0,32,0.03724928366762178,0.332378223495702,77006,0.77006,545.6
2018,커피온리,커피온리,(주)커피만컴퍼니,52,36,1,0,0,0.6923076923076923,0.019230769230769232,200879,2.00879,2154.4
2019,커피온리,커피온리,(주)커피만컴퍼니,108,61,5,0,5,0.5648148148148148,0.046296296296296294,212107,2.12107,2606.4
2020,커피온리,커피온리,(주)커피만컴퍼니,117,34,25,0,2,0.2905982905982906,0.21367521367521367,188011,1.88011,2481.7
2021,커피온리,커피온리,(주)커피만컴퍼니,104,6,19,0,6,0.057692307692307696,0.18269230769230768,139827,1.39827,1824.8
2024,커피온리,커피온리,(주)커피온리,35,1,0,15,0,0.02857142857142857,0.42857142857142855,90165,0.90165,1164.4
2018,커피왕,커피왕,(주)다다컴퍼니,23,23,0,0,0,1.0,0.0,117746,1.17746,884.9
2019,커피왕,커피왕,(주)다다컴퍼니,22,1,0,2,2,0.045454545454545456,0.09090909090909091,132702,1.32702,1017.2
2022,커피왕,커피왕,(주)다다컴퍼니,30,5,1,0,0,0.16666666666666666,0.03333333333333333,86724,0.86724,559.3
2023,커피왕,커피왕,(주)다다컴퍼니,28,2,4,0,2,0.07142857142857142,0.14285714285714285,101072,1.01072,704.3
2024,커피왕,커피왕,씨에스푸드,23,1,6,0,2,0.043478260869565216,0.2608695652173913,87262,0.87262,920.1
2017,커피인뉴욕,커피인뉴욕,(주)씨앤비컴퍼니,9,1,0,2,0,0.1111111111111111,0.2222222222222222,78500,0.785,654.1
2017,커피인더카툰,커피인더카툰,(주)휴링크에프씨,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2022,커피인류,커피인류,커피인류팩토리,31,18,0,0,0,0.5806451612903226,0.0,246949,2.46949,1962.8
2023,커피인류,커피인류,커피인류팩토리,32,5,2,2,4,0.15625,0.125,226496,2.26496,2000.7
2017,커피인코나,커피인코나,(주)푸디아,5,0,0,3,0,0.0,0.6,76000,0.76,404.2
2018,커피인코나,커피인코나,(주)푸디아,5,0,0,0,0,0.0,0.0,31985,0.31985,170.1
2019,커피인코나,커피인코나,(주)푸디아,4,1,0,2,0,0.25,0.5,0,0.0,0.0
2017,커피코트,커피코트,(주)커피코트,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2018,커피코트,커피코트,(주)커피코트,18,14,1,0,0,0.7777777777777778,0.05555555555555555,158569,1.58569,1169.5
2019,커피코트,커피코트,(주)커피코트,33,16,1,0,1,0.48484848484848486,0.030303030303030304,184773,1.84773,1487.1
2020,커피코트,커피코트,(주)커피코트,35,6,4,0,4,0.17142857142857143,0.11428571428571428,187676,1.87676,1502.6
2023,커피코트,커피코트,(주)피앤파트너스,11,0,0,10,0,0.0,0.9090909090909091,149754,1.49754,1071.9
2024,커피코트,커피코트,(주)피앤파트너스,8,0,0,3,1,0.0,0.375,159189,1.59189,1159.8
2017,커피펍스,커피펍스,(주)도남에프앤에프,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2018,커피펍스,커피펍스,(주)도남에프앤에프,4,1,1,0,0,0.25,0.25,0,0.0,0.0
2019,커피펍스,커피펍스,(주)도남에프앤에프,3,0,1,0,0,0.0,0.3333333333333333,0,0.0,0.0
2020,커피펍스,커피펍스,(주)도남에프앤에프,2,0,1,0,0,0.0,0.5,49344,0.49344,107.3
2021,커피펍스,커피펍스,(주)도남에프앤에프,2,0,0,0,0,0.0,0.0,34056,0.34056,74.0
2022,커피펍스,커피펍스,(주)도남에프앤에프,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,커피펍스,커피펍스,(주)도남에프앤에프,2,0,0,0,0,0.0,0.0,64543,0.64543,14.1
2024,커피펍스,커피펍스,(주)도남에프앤에프,1,0,1,0,0,0.0,1.0,80303,0.80303,191.2
2017,커피프린스,커피프린스,(주)커피프린스,1,0,4,0,0,0.0,4.0,0,0.0,0.0
2017,커피홀,커피홀(coffee hole),(자)동명식품 서울지점,34,4,12,0,0,0.11764705882352941,0.35294117647058826,123354,1.23354,795.1
2018,커피홀,커피홀(coffee hole),(자)동명식품서울지점,38,20,15,1,1,0.5263157894736842,0.42105263157894735,95427,0.95427,452.5
2019,커피홀,커피홀(coffee hole),(자)동명식품서울지점,25,6,9,6,1,0.24,0.6,99918,0.99918,484.6
2020,커피홀,커피홀(coffee hole),(자)동명식품서울지점,24,3,5,0,2,0.125,0.20833333333333334,77041,0.77041,363.9
2021,커피홀,커피홀(coffee hole),(자)동명식품서울지점,21,3,1,5,0,0.14285714285714285,0.2857142857142857,67315,0.67315,374.6
2022,커피홀,커피홀(coffee hole),(자)동명식품서울지점,17,1,3,0,0,0.058823529411764705,0.17647058823529413,62804,0.62804,286.4
2023,커피홀,커피홀(coffee hole),(자)동명식품서울지점,13,0,1,3,1,0.0,0.3076923076923077,63285,0.63285,331.3
2024,커피홀,커피홀(coffee hole),(주)커피홀,24,8,1,1,1,0.3333333333333333,0.08333333333333333,90703,0.90703,311.2
2017,커핀그루나루,커핀그루나루,(주)커핀그루나루,70,3,8,23,5,0.04285714285714286,0.44285714285714284,280506,2.80506,495.0
2018,커핀그루나루,커핀그루나루,(주)커핀그루나루,50,3,12,11,9,0.06,0.46,283412,2.83412,520.2
2019,커핀그루나루,커핀그루나루,(주)커핀그루나루,42,3,1,10,4,0.07142857142857142,0.2619047619047619,287321,2.87321,562.0
2020,커핀그루나루,커핀그루나루,(주)커핀그루나루,31,1,4,8,4,0.03225806451612903,0.3870967741935484,313025,3.13025,608.0
2021,커핀그루나루,커핀그루나루,(주)커핀그루나루,25,2,1,7,2,0.08,0.32,251079,2.51079,449.9
2022,커핀그루나루,커핀그루나루,(주)커핀그루나루,15,0,10,0,1,0.0,0.6666666666666666,201563,2.01563,360.9
2023,커핀그루나루,커핀그루나루,(주)커핀그루나루,9,1,4,3,0,0.1111111111111111,0.7777777777777778,305012,3.05012,533.0
2024,커핀그루나루,커핀그루나루,(주)커핀그루나루,3,0,5,1,0,0.0,2.0,112836,1.12836,290.3
2019,컬러인커피,컬러인커피,재영홀딩스,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2020,컬러인커피,컬러인커피,재영홀딩스,9,4,0,0,0,0.4444444444444444,0.0,0,0.0,0.0
2021,컬러인커피,컬러인커피,재영홀딩스,9,0,0,0,0,0.0,0.0,0,0.0,0.0
2022,컬러인커피,컬러인커피,재영홀딩스,8,0,1,0,0,0.0,0.125,0,0.0,0.0
2023,컬러인커피,컬러인커피,재영홀딩스,5,0,3,0,0,0.0,0.6,0,0.0,0.0
2024,컬러인커피,컬러인커피,재영홀딩스,5,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,93,55,2,0,12,0.5913978494623656,0.021505376344086023,239938,2.39938,1652.9
2018,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,146,53,0,0,9,0.363013698630137,0.0,254892,2.54892,1898.3
2019,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,214,74,0,6,21,0.34579439252336447,0.028037383177570093,241268,2.41268,1814.4
2020,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)제이엠커피컴퍼니,384,175,0,5,26,0.4557291666666667,0.013020833333333334,260853,2.60853,1920.5
2021,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)컴포즈커피,725,337,1,6,79,0.46482758620689657,0.009655172413793104,244885,2.44885,1815.1
2022,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)컴포즈커피,1285,573,1,12,133,0.44591439688715956,0.010116731517509728,250746,2.50746,1788.6
2023,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)컴포즈커피,1901,626,10,0,225,0.32930036822724884,0.0052603892688058915,253255,2.53255,1721.0
2024,컴포즈커피,컴포즈커피(COMPOSE COFFEE),(주)컴포즈커피,2360,474,15,0,338,0.20084745762711864,0.006355932203389831,265013,2.65013,2600.2
2018,케이엠엘리 갤러리카페,케이엠엘리 갤러리카페,(주)케이엠엘리,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2019,케이엠엘리 갤러리카페,케이엠엘리 갤러리카페,(주)케이엠엘리,13,12,0,0,1,0.9230769230769231,0.0,46968,0.46968,200.9
2020,케이엠엘리 갤러리카페,케이엠엘리 갤러리카페,(주)케이엠엘리홀딩스,21,11,3,0,0,0.5238095238095238,0.14285714285714285,41389,0.41389,210.0
2021,케이엠엘리갤러리카페,케이엠엘리갤러리카페,(주)케이엠엘리홀딩스,25,8,4,0,0,0.32,0.16,139262,1.39262,669.8
2022,케이엠엘리갤러리카페,케이엠엘리갤러리카페,(주)케이엠엘리홀딩스,23,8,4,6,0,0.34782608695652173,0.43478260869565216,31177,0.31177,168.1
2023,케이엠엘리갤러리카페,케이엠엘리갤러리카페,(주)케이엠엘리홀딩스,21,0,2,0,1,0.0,0.09523809523809523,19737,0.19737,103.4
2024,케이엠엘리갤러리카페,케이엠엘리갤러리카페,(주)케이엠엘리홀딩스,13,0,8,0,0,0.0,0.6153846153846154,17225,0.17225,79.8
2020,켄커피, 켄커피,켄커피(본점),2,2,0,0,0,1.0,0.0,0,0.0,0.0
2021,켄커피, 켄커피,켄커피(본점),1,0,1,0,0,0.0,1.0,0,0.0,0.0
2020,코나헤이븐,코나헤이븐(KONA HAVEN),(주)코나헤이븐코리아,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,코코부코,코코부코,코코부코,6,7,1,0,0,1.1666666666666667,0.16666666666666666,0,0.0,0.0
2024,코타커피,코타커피(Cotta Coffee),코타커피,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,36,1,12,1,5,0.027777777777777776,0.3611111111111111,177014,1.77014,441.8
2018,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,26,1,11,0,3,0.038461538461538464,0.4230769230769231,163140,1.6314,465.0
2019,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,21,0,5,0,3,0.0,0.23809523809523808,153446,1.53446,475.9
2020,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,16,0,5,0,0,0.0,0.3125,136227,1.36227,413.5
2021,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,12,0,4,0,1,0.0,0.3333333333333333,119764,1.19764,322.9
2022,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,9,0,3,0,0,0.0,0.3333333333333333,130783,1.30783,331.5
2023,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,9,0,0,0,1,0.0,0.0,137151,1.37151,347.7
2024,코페아커피,코페아커피(COFFEA COFFEE),(주)감성인터내셔널,6,0,3,0,0,0.0,0.5,153603,1.53603,438.8
2019,콘레드커피,콘레드커피,(주)케이디즈,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2020,콘레드커피,콘레드커피,(주)케이디즈,15,13,1,0,0,0.8666666666666667,0.06666666666666667,214064,2.14064,2609.9
2021,콘레드커피,콘레드커피,(주)케이디즈,17,2,0,0,1,0.11764705882352941,0.0,135082,1.35082,1562.9
2022,콘레드커피,콘레드커피,(주)케이디즈,16,2,3,0,1,0.125,0.1875,105884,1.05884,1242.9
2023,콘레드커피,콘레드커피,(주)케이디즈,10,0,1,5,0,0.0,0.6,61545,0.61545,531.7
2023,콜프로스터스,콜프로스터스,콜프로스터스,3,3,0,0,0,1.0,0.0,0,0.0,0.0
2024,콜프로스터스,콜프로스터스,콜프로스터스,10,7,0,0,0,0.7,0.0,164964,1.64964,526.5
2023,콩카페,콩카페,㈜그린에그에프엔비,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,콩카페,콩카페,(주)그린에그에프엔비,14,13,0,0,0,0.9285714285714286,0.0,510932,5.10932,1280.5
2023,쿠르토스,쿠르토스,(주)쿠르토스,1,1,0,0,0,1.0,0.0,87154,0.87154,290.5
2021,쿠오레,쿠오레(Cuore),(주)쿠오레,2,1,0,0,0,0.5,0.0,0,0.0,0.0
2022,쿠오레,쿠오레(Cuore),(주)쿠오레,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2023,쿠오레,쿠오레(Cuore),(주)쿠오레,3,1,0,0,0,0.3333333333333333,0.0,0,0.0,0.0
2024,쿠오레,쿠오레(Cuore),(주)쿠오레,4,1,0,0,0,0.25,0.0,117930,1.1793,297.6
2020,쿠카쿠,쿠카쿠,(주)쿠카쿠,6,6,0,0,0,1.0,0.0,0,0.0,0.0
2021,쿠카쿠,쿠카쿠,(주)베델에프앤비(BethelF&B),10,5,0,1,2,0.5,0.1,185623,1.85623,432.1
2022,쿠카쿠,쿠카쿠,(주)베델에프앤비(BethelF&B),12,3,0,1,0,0.25,0.08333333333333333,124514,1.24514,303.6
2023,쿠카쿠,쿠카쿠,(주)베델에프앤비(BethelF&B),8,0,0,4,0,0.0,0.5,167809,1.67809,503.2
2024,쿠카쿠,쿠카쿠,(주)베델에프앤비(BethelF&B),4,2,0,6,0,0.5,1.5,172646,1.72646,419.3
2020,쿠키프렌즈카페,쿠키프렌즈카페 (Cookie Friends Cafe),(주)진영글로벌,1,1,0,1,0,1.0,1.0,0,0.0,0.0
2022,쿼드커피,쿼드커피(QUAD COFFEE),(주)쿼드코리아,6,6,0,0,0,1.0,0.0,285905,2.85905,866.3
2023,쿼드커피,쿼드커피(QUAD COFFEE),(주)쿼드코리아,20,14,0,0,0,0.7,0.0,187662,1.87662,780.5
2024,쿼드커피,쿼드커피(QUAD COFFEE),(주)쿼드코리아,27,11,4,0,2,0.4074074074074074,0.14814814814814814,163964,1.63964,854.7
2022,쿼피집,쿼피집(Quoffee house),쿼피집,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2017,퀴클리,퀴클리,(주)퀴클리코리아,3,2,1,0,0,0.6666666666666666,0.3333333333333333,0,0.0,0.0
2018,퀴클리,퀴클리,(주)퀴클리코리아,1,0,1,1,0,0.0,2.0,0,0.0,0.0
2017,퀸즈브라운,퀸즈브라운,대현패밀리(주),17,14,0,0,0,0.8235294117647058,0.0,158092,1.58092,684.7
2018,퀸즈브라운,퀸즈브라운,대현패밀리(주),25,19,11,0,0,0.76,0.44,133994,1.33994,493.5
2019,퀸즈브라운,퀸즈브라운,대현패밀리(주),29,13,9,0,1,0.4482758620689655,0.3103448275862069,120215,1.20215,414.1
2020,퀸즈브라운,퀸즈브라운,대현패밀리(주),20,5,10,4,1,0.25,0.7,108658,1.08658,409.3
2021,퀸즈브라운,퀸즈브라운,대현패밀리(주),9,1,3,9,3,0.1111111111111111,1.3333333333333333,89195,0.89195,311.8
2022,퀸즈브라운,퀸즈브라운,대현패밀리(주),6,0,0,3,1,0.0,0.5,98036,0.98036,342.7
2023,퀸즈브라운,퀸즈브라운,대현패밀리(주),2,0,0,4,1,0.0,2.0,115612,1.15612,442.3
2024,퀸즈브라운,퀸즈브라운,대현패밀리(주),2,0,0,0,0,0.0,0.0,92358,0.92358,353.4
2024,크라프커피,크라프커피(Kraff COFFEE),고바슨커피㈜,1,0,0,0,0,0.0,0.0,0,0.0,0.0
2017,크레이저커피,크레이저커피(C.Razer Coffee),(주)크레이저커피그룹,8,1,2,0,0,0.125,0.25,82803,0.82803,636.9
2019,크레이저커피,크레이저커피(C.Razer coffee),(주)크레이저커피그룹,8,2,1,0,0,0.25,0.125,63921,0.63921,1147.9
2020,크레이저커피,크레이저커피(C.Razer coffee),(주)크레이저커피그룹,12,7,3,0,1,0.5833333333333334,0.25,60795,0.60795,292.5
2021,크레이저커피,크레이저커피(C.Razer Coffee),(주)크레이저커피그룹,25,15,2,0,0,0.6,0.08,70316,0.70316,309.4
2022,크레이저커피,크레이저커피(C.Razer Coffee),(주)크레이저커피그룹,31,8,2,0,0,0.25806451612903225,0.06451612903225806,79175,0.79175,274.6
2023,크레이저커피,크레이저커피(C.Razer Coffee),(주)크레이저커피그룹,29,4,0,6,0,0.13793103448275862,0.20689655172413793,103200,1.032,333.1
2024,크레이저커피,크레이저커피(C.Razer Coffee),(주)엠프티랩,33,8,1,3,0,0.24242424242424243,0.12121212121212122,134576,1.34576,418.7
2017,크레페드림,크레페드림,제이씨홀딩스,4,4,0,0,0,1.0,0.0,0,0.0,0.0
2022,크렘드마롱,크렘드마롱,(주)우드앤우즈,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,크렘드마롱,크렘드마롱,(주)우드앤우즈,2,0,0,0,1,0.0,0.0,0,0.0,0.0
2024,크렘드마롱,크렘드마롱,(주)우드앤우즈,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2024,크로앤피,크로앤피,(주)비에이엠어소시에이츠,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2022,크로플 각,크로플 각,(주)눈사람,56,58,2,0,2,1.0357142857142858,0.03571428571428571,183064,1.83064,1366.1
2023,크로플 각,크로플 각,(주)눈사람,85,46,17,0,15,0.5411764705882353,0.2,7813,0.07813,65.1
2024,크로플 각,크로플 각,(주)눈사람,47,3,21,20,11,0.06382978723404255,0.8723404255319149,72357,0.72357,569.1
2022,크로플다일,크로플다일,크로플다일,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2023,크로플덕,크로플덕,㈜브라더와이투케이,16,16,0,0,1,1.0,0.0,0,0.0,0.0
2022,크로플로,크로플로,(주)희라이프파트너스,4,4,0,0,0,1.0,0.0,155670,1.5567,1132.1
2023,크로플로,크로플로,(주)희라이프파트너스,15,11,0,0,0,0.7333333333333333,0.0,131481,1.31481,1405.7
2024,크로플로,크로플로,(주)희라이프파트너스,8,3,9,1,3,0.375,1.25,122848,1.22848,1116.8
2017,크리스마스자몽,크리스마스자몽,(주)글로리씨엔제이,30,1,1,0,0,0.03333333333333333,0.03333333333333333,0,0.0,0.0
2018,크리스마스자몽,크리스마스자몽,(주)글로리씨엔제이,21,0,6,3,0,0.0,0.42857142857142855,0,0.0,0.0
2024,큰큰커피,큰큰커피,큰큰컴퍼니(주),3,3,0,0,0,1.0,0.0,227333,2.27333,2273.3
2021,클로리스,클로리스(CHLORIS),(주)클로리스,2,2,0,0,0,1.0,0.0,208198,2.08198,621.4
2022,클로리스,클로리스(CHLORIS),(주)클로리스,4,2,0,0,0,0.5,0.0,201016,2.01016,558.3
2023,클로리스,클로리스(CHLORIS),(주)클로리스,3,0,0,1,0,0.0,0.3333333333333333,282393,2.82393,743.1
2024,클로리스,클로리스(CHLORIS),(주)클로리스,3,0,0,0,0,0.0,0.0,304943,3.04943,802.4
2022,킁킁커피,킁킁커피,(주)슬기로운커피생활,5,5,0,0,0,1.0,0.0,0,0.0,0.0
2023,키쿠키앤커피,키쿠키앤커피(KEY COOKIE&COFFEE),(주)키커피컴퍼니,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2022,킹사이즈커피,킹사이즈커피,킹사이즈커피,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2023,킹사이즈커피,킹사이즈커피,에스에이치컴퍼니,2,0,0,0,0,0.0,0.0,186912,1.86912,1068.1
2024,킹사이즈커피,킹사이즈커피,에스에이치컴퍼니,5,4,1,0,1,0.8,0.2,103431,1.03431,989.3
2023,킹스더킹,킹스더킹,(주)국민키친,2,2,0,0,0,1.0,0.0,0,0.0,0.0
2024,킹스더킹,킹스더킹,(주)국민키친,2,0,0,0,0,0.0,0.0,0,0.0,0.0
2019,킹스빈,킹스빈,킹스빈코리아,11,11,0,0,0,1.0,0.0,94122,0.94122,393.6
2020,킹스빈,킹스빈,킹스빈코리아,13,4,2,0,0,0.3076923076923077,0.15384615384615385,134615,1.34615,660.3
2021,킹스빈,킹스빈,킹스빈코리아,8,0,5,0,0,0.0,0.625,118158,1.18158,829.0
2022,킹스빈,킹스빈,킹스빈코리아,6,1,3,0,0,0.16666666666666666,0.5,136437,1.36437,1023.0
2023,킹스빈,킹스빈,킹스빈,5,0,1,0,0,0.0,0.2,125652,1.25652,872.5
2024,킹스빈,킹스빈,킹스빈,5,2,2,0,0,0.4,0.4,162390,1.6239,1107.2
2017,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,96,110,14,0,2,1.1458333333333333,0.14583333333333334,95510,0.9551,889.6
2018,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,105,43,32,0,5,0.4095238095238095,0.3047619047619048,67290,0.6729,709.3
2019,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,87,15,32,0,6,0.1724137931034483,0.367816091954023,54539,0.54539,605.2
2020,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,84,10,12,0,6,0.11904761904761904,0.14285714285714285,46947,0.46947,608.5
2021,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,55,4,29,5,3,0.07272727272727272,0.6181818181818182,27531,0.27531,377.6
2023,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,28,0,5,0,2,0.0,0.17857142857142858,36650,0.3665,567.4
2024,킹콩쥬스엔커피,킹콩쥬스엔커피,(주)킹콩쥬스엔커피,21,0,7,0,1,0.0,0.3333333333333333,51544,0.51544,750.6
2021,킹프레소,킹프레소,킹프레소,10,10,0,0,0,1.0,0.0,0,0.0,0.0
2022,킹프레소,킹프레소,킹프레소,19,9,0,0,0,0.47368421052631576,0.0,203283,2.03283,1444.8
2023,킹프레소,킹프레소,킹프레소,18,1,2,0,1,0.05555555555555555,0.1111111111111111,222670,2.2267,1592.9
2024,킹프레소,킹프레소,킹프레소,15,4,7,0,0,0.26666666666666666,0.4666666666666667,215938,2.15938,1505.5
2023,타래커피1998,타래커피1998,(주)느낌1998,1,1,0,0,0,1.0,0.0,0,0.0,0.0
2024,타래커피1998,타래커피1998,(주)느낌1998,4,3,0,0,0,0.75,0.0,115501,1.15501,1284.8
